qid,question,gold_answer,gold_url,predicted_answer,mrr_url,exact_match,recall_at_k,time,retrieved_urls
Q52,What year did Thalab become a grammarian? Answer: 815,language,https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,815,1.0,0,1,1.1168019771575928,"['https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/450_BC', 'https://en.wikipedia.org/wiki/Julius_Lips', 'https://en.wikipedia.org/wiki/Paul_E._Kahle']"
Q53,What is the name of the company that acquired R&DE(E)? Answer: R&DE(E),Indian Army,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),Sagar Defence Engineering,1.0,0,1,1.2808725833892822,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/January_1969']"
Q54,What is the main reason for a snake to bite humans? Answer: To get a grip on prey.,retaliate by biting,https://en.wikipedia.org/wiki/Biting,[2],1.0,0,1,1.0242862701416016,"['https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Abyssocladia']"
Q55,How many years after the baby was born did the baby die? _ .Options:A 3 yearsB 4 yearsC 5 yearsD 6 yearsAnswer:A,A,https://en.wikipedia.org/wiki/Kokomo_(gorilla),A,1.0,1,1,0.8577702045440674,"['https://en.wikipedia.org/wiki/Kokomo_(gorilla)', 'https://en.wikipedia.org/wiki/Murder_of_Joy_Morgan', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/Upminster_(ward)']"
Q56,What was the name of the film that Sperandeo was working on? Answer: La Nuova Squadra.,La Squadra,https://en.wikipedia.org/wiki/Tony_Sperandeo,Mery per sempre.,1.0,0,1,1.3738224506378174,"['https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Los_Cachorros']"
Q57,Which countries are ranked 153rd out of 249 countries? Answer: Israel,Total area,https://en.wikipedia.org/wiki/International_rankings_of_Israel,Israel,1.0,0,1,0.9038186073303223,"['https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog']"
Q58,What is the name of the traditional Bhutanese cottage cheese? Answer: Datshi,Datshi,https://en.wikipedia.org/wiki/Datshi,Datshi,1.0,1,1,1.1537938117980957,"['https://en.wikipedia.org/wiki/Datshi', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Bribri_language', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)']"
Q59,Which of the following is not a settlement in Kaarma Parish? Answer: Abruka,Kaarma,https://en.wikipedia.org/wiki/Kaarma_Parish,Abruka.,1.0,0,1,1.0177929401397705,"['https://en.wikipedia.org/wiki/Kaarma_Parish', 'https://en.wikipedia.org/wiki/Kennedy_Bay', 'https://en.wikipedia.org/wiki/Bruck_an_der_Leitha', 'https://en.wikipedia.org/wiki/Ambarchik', 'https://en.wikipedia.org/wiki/Aari_language']"
Q60,What is the name of the city in Kottayam? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,Kottayam.,1.0,0,1,3.9369585514068604,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam']"
Q61,What is the name of the person who created the Armoured Engineer Reconnaissance Vehicle? Answer: Armoured Engineer Reconnaissance Vehicle,Indian Army Corps of Engineers,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),I don't know,1.0,0,1,1.7079968452453613,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)']"
Q62,What was the name of the song that was released in 1976? Answer: Love to Love You Baby,Could It Be Magic,https://en.wikipedia.org/wiki/Disco,"""I'm Gonna Let My Heart Do the Walking""",1.0,0,1,1.9703924655914307,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco']"
Q63,Who was the winner of the race? (A) Charles Dean. (B) Julian Majzub. (C) Bart Rosman.,(A),https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco,(C) Bart Rosman.,1.0,0,1,1.4360439777374268,"['https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco', 'https://en.wikipedia.org/wiki/Calidoscopio', 'https://en.wikipedia.org/wiki/Greenham_Stakes', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q64,What is the name of the town where the film takes place?,Randville,https://en.wikipedia.org/wiki/Rovin%27_Tumbleweeds,Huasca de Ocampo,0.0,0,0,1.3664498329162598,"['https://en.wikipedia.org/wiki/Abercorn,_Queensland', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/The_Dwarf_(Lagerkvist_novel)', 'https://en.wikipedia.org/wiki/Tuski', 'https://en.wikipedia.org/wiki/Tony_Sperandeo']"
Q65,"How many teams will play in the first round of the SCEFL Division One Cup?, Answer: 14",14,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,"Four clubs to compete in two first round ties, with byes for the other 14 clubs.",1.0,0,1,2.4549977779388428,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2014_NCAA_Division_I_women%27s_soccer_tournament', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League']"
Q66,Who was the host of the event? (Answer: A).,Eva Longoria,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Bebe Rexha,1.0,0,1,1.2001123428344727,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q67,"What is the main virtue of Rosenberg's translation?Options:A He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""B Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.C He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""D Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.Answer",A,https://en.wikipedia.org/wiki/David_Rosenberg_(poet),A,1.0,1,1,0.9782776832580566,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer']"
Q68,What was the name of the book that Thalab edited? Answer: Kitb al-Fa.,Die Grammat (transl. from MS in the British Museum),https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,What the Koran Really Says,0.3333333333333333,0,1,1.404463291168213,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/History_of_hypnosis']"
Q69,What is the name of the company that polluted the Pawcatuck River? Answer: Bradford Dyeing Association,Bradford Dyeing Association,"https://en.wikipedia.org/wiki/Bradford,_Rhode_Island",Bradford Dyeing Association,1.0,1,1,1.188131332397461,"['https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee']"
Q70,What is the format of the 2025–26 Southern Counties East Football League season? Answer: Premier Division,two divisions,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,Premier Division,1.0,0,1,1.6525933742523193,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/Gavan_Holohan', 'https://en.wikipedia.org/wiki/Kindle_Vildor', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series']"
Q71,What is the name of the ridge that is located in Marin County?Options:A Bolinas Ridge.B Bolinas Ridge.C Bolinas Lagoon.D Bolinas Lagoon.Answer:A,A,https://en.wikipedia.org/wiki/Bolinas_Ridge,A,1.0,1,1,0.8737578392028809,"['https://en.wikipedia.org/wiki/Bolinas_Ridge', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/Jeff_Davis_County,_Texas']"
Q72,What was the name of the term used in the 1949 Constitution? Answer: Tionghoa,Cina,https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians,Tionghoa,1.0,0,1,1.6956794261932373,"['https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians']"
Q73,What is the largest city in France? Answer: Lille,Lille,https://en.wikipedia.org/wiki/Nord-Pas-de-Calais,Lille,1.0,1,1,1.432586669921875,"['https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais']"
Q74,"What was the initial rate of exchange of the Zambian pound?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or","The fastest train in the United States up to that time, Penn Central's Metroliner,",https://en.wikipedia.org/wiki/January_1969,"Kwacha, or 20 shillings or 240 Zambian pence.",0.3333333333333333,0,1,2.264899253845215,"['https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution']"
Q75,"At the Antibes tournament, Davydova tied for sixth place AA – and won bronze on vault, only 0.025 behind world vault champion Olga Korbut – but only the top five and one gymnast in ninth place were chosen for the Soviet Olympic team. Which of the following is true? _",Davydova,https://en.wikipedia.org/wiki/Yelena_Davydova,"Davydova tied for sixth place AA – and won bronze on vault, only 0.025 behind world vault champion Olga Korbut – but only the top five and one gymnast in ninth place were chosen for the Soviet Olympic team.",1.0,0,1,5.121156215667725,"['https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova']"
Q76,"What genre of disco called ""nu-disco"" began breaking into the mainstream? Answer: disco",disco-influenced,https://en.wikipedia.org/wiki/Disco,disco,1.0,0,1,1.0022804737091064,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco']"
Q77,"What is the name of the song that Satoshi is set to represent Moldova at the 2026 Eurovision Song Contest? Answer: Viva, Moldova","Viva, Moldova",https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest,I don't know,1.0,0,1,1.1258313655853271,"['https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q78,What is the name of Kim's mother? Answer: Carol,Carol,https://en.wikipedia.org/wiki/Prodigal_Sons_(film),Maymuna bint al-Harith al-Hilaliyya,1.0,0,1,2.2830095291137695,"['https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/Ada_Lim%C3%B3n', 'https://en.wikipedia.org/wiki/Maymunah_bint_al-Harith']"
Q79,What is the name of the church that was destroyed in the Great Fire of 1666? _,St Laurence Pountney,https://en.wikipedia.org/wiki/St_Laurence_Pountney,St Laurence Pountney,1.0,1,1,1.6195173263549805,"['https://en.wikipedia.org/wiki/St_Laurence_Pountney', 'https://en.wikipedia.org/wiki/St_Nicholas%27_Church,_Ganton', 'https://en.wikipedia.org/wiki/Westerleigh', 'https://en.wikipedia.org/wiki/Santa_Rita_da_Cascia_alle_Vergini', 'https://en.wikipedia.org/wiki/Verona_Orational']"
Q80,"What was the name of the battle that took place in Tiracol?, Answer: Battle of Tiracol",The Battle of Tiracol,https://en.wikipedia.org/wiki/Siege_of_Tiracol,Battle of Tiracol,1.0,0,1,1.499631643295288,"['https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Battle_of_Combapata', 'https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah']"
Q81,What is Wu Dajing's full name?,Wu Dajing,https://en.wikipedia.org/wiki/Wu_Dajing,Wu Jianqiu,1.0,0,1,1.2910645008087158,"['https://en.wikipedia.org/wiki/Wu_Dajing', 'https://en.wikipedia.org/wiki/Wu_(state)', 'https://en.wikipedia.org/wiki/Wu_Yingyin', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab']"
Q82,"What was the name of the character that Hewitt played in the radio version of the show? Answer: Edward ""Buzz"" Corry","Commander-in-Chief Edward ""Buzz"" Corry",https://en.wikipedia.org/wiki/Virginia_Hewitt,Carol Carlisle,1.0,0,1,1.1363868713378906,"['https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini']"
Q83,What is the first occupation of Heather Charisse McGhee? _ .Options:A author and nonprofit executive.B professor and activist.C professor and activist.D professor and activist.Answer:A,A author and nonprofit executive,https://en.wikipedia.org/wiki/Heather_McGhee,A author and nonprofit executive.,1.0,0,1,1.1665945053100586,"['https://en.wikipedia.org/wiki/Heather_McGhee', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer']"
Q84,What award did Ivanauskas receive in 2005?,"Ivanauskas, Ivanauskas was able to create a unique and unique style of dance.",https://en.wikipedia.org/wiki/Gytis_Ivanauskas,Eurovision Song Contest,1.0,0,1,1.2505357265472412,"['https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Ivan_Huklek', 'https://en.wikipedia.org/wiki/Bengt-Erik_Grahn', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q85,What was the name of the person who was born in Drogheda? Answer: Eachmarcach  Catháin,Catháin,https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in,Eachmarcach Catháin,1.0,0,1,1.7419929504394531,"['https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Crommyonian_Sow', 'https://en.wikipedia.org/wiki/Phraya_Ratsadanupradit_Mahitsaraphakdi', 'https://en.wikipedia.org/wiki/History_of_hypnosis']"
Q86,What is the name of the school that is located to the south of the Imperial Citadel of Thăng Long? Answer: The Imperial Academy,The Imperial Academy,"https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi",I don't know based on the provided context.,1.0,0,1,1.7830939292907715,"['https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/%C3%89cole_Amal', 'https://en.wikipedia.org/wiki/Shutlanger', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden']"
Q87,Which award was the biggest winner of the night?,Best Hip-Hop,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Best Female,1.0,0,1,0.8997924327850342,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/AFL_Women%27s_Rising_Star']"
Q88,"Who was the Liberal candidate for Toronto—Danforth in the 2006 federal election?, Answer: Deborah Coyne",Deborah Coyne,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,Deborah Coyne,1.0,1,1,1.668064832687378,"['https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election']"
Q89,How many electors did the New York State Legislature have?,8,https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election,five best-performing elector candidates,1.0,0,1,1.5269496440887451,"['https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election']"
Q90,What is the name of the city in Kottayam district? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,"Kottayam (IPA: [ko::ajam]) is a city in the Kottayam district of Kerala, India.",1.0,0,1,3.9186439514160156,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam']"
Q91,Which of the following is not a candidate? _,Bertschi,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,[1],0.5,0,1,1.0382347106933594,"['https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Jer%C3%AD', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election']"
Q92,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,M.S.Dunin,1.0,0,1,1.4129221439361572,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)']"
Q93,What is the name of the Water Lanes? Answer: First Lane.,Kergate,https://en.wikipedia.org/wiki/The_Water_Lanes,The Water Lanes were three medieval streets in the city of York in the north of England. They led from Castlegate road down to the waterfront of the River Ouse. The Lanes were similar in appearance to the Shambles with the jettied buildings hanging.,1.0,0,1,5.594930171966553,"['https://en.wikipedia.org/wiki/The_Water_Lanes', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Bolinas_Ridge']"
Q94,What is the name of the album Koster wrote?,The 2nd Imaginary Symphony For Cloudmaking,https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking,The 2nd Imaginary Symphony For Cloudmaking,1.0,1,1,1.592477798461914,"['https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking', 'https://en.wikipedia.org/wiki/Rude_Awakening_(Megadeth_album)', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Melodie_MC']"
Q95,What was the name of John Normansell's wife? _ .Options:A John Normansell's wifeB John Normansell's wifeC John Normansell's wifeD John Normansell's wifeAnswer:A,A,https://en.wikipedia.org/wiki/John_Normansell,A,0.5,1,1,0.7672519683837891,"['https://en.wikipedia.org/wiki/Richard_fitz_Eustace', 'https://en.wikipedia.org/wiki/John_Normansell', 'https://en.wikipedia.org/wiki/Once_a_Runner', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/John_Rowe_(merchant)']"
Q96,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,M.S.Dunin,1.0,0,1,1.393427848815918,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)']"
Q97,What is the name of the unit that is noted for its humanity and care for the comrade? Answer: 1st Home Guard Battalion Pula HV 119th Brigade,1st Home Guard Battalion Pula HV 119th Brigade,https://en.wikipedia.org/wiki/154th_Brigade_(Croatia),1st Home Guard Battalion Pula HV 119th Brigade,1.0,1,1,2.2026493549346924,"['https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield']"
Q98,What was the name of the school where Bluma Zeigarnik worked? Answer: Reimann–Dalmatov Gymnasium,University of Lithuania was established,https://en.wikipedia.org/wiki/Bluma_Zeigarnik,Reimann–Dalmatov Gymnasium,1.0,0,1,1.6939897537231445,"['https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik']"
Q99,What is the name of the book that Ave is a member of?,Fereydoun Was Not an Angel: A Conversation with Fereydoun Ave,https://en.wikipedia.org/wiki/Fereydoun_Ave,Alive: The Literary Core of the Kabbalah,0.5,0,1,1.7635254859924316,"['https://en.wikipedia.org/wiki/Verona_Orational', 'https://en.wikipedia.org/wiki/Fereydoun_Ave', 'https://en.wikipedia.org/wiki/Antiquarian_Booksellers%27_Association', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)']"
