qid,question,gold_answer,gold_url,predicted_answer,mrr_url,exact_match,recall_at_k,time,retrieved_urls
Q52,What year did Thalab become a grammarian? Answer: 815,language,https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,815,1.0,0,1,1.2939293384552002,"['https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/450_BC', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Paul_E._Kahle']"
Q53,What is the name of the company that acquired R&DE(E)? Answer: R&DE(E),Indian Army,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),Sagar Defence Engineering,1.0,0,1,1.5600874423980713,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/January_1969']"
Q54,What is the main reason for a snake to bite humans? Answer: To get a grip on prey.,retaliate by biting,https://en.wikipedia.org/wiki/Biting,[2],1.0,0,1,1.248915195465088,"['https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Abyssocladia']"
Q55,How many years after the baby was born did the baby die? _ .Options:A 3 yearsB 4 yearsC 5 yearsD 6 yearsAnswer:A,A,https://en.wikipedia.org/wiki/Kokomo_(gorilla),A,1.0,1,1,1.134338140487671,"['https://en.wikipedia.org/wiki/Kokomo_(gorilla)', 'https://en.wikipedia.org/wiki/Murder_of_Joy_Morgan', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/January_1969']"
Q56,What was the name of the film that Sperandeo was working on? Answer: La Nuova Squadra.,La Squadra,https://en.wikipedia.org/wiki/Tony_Sperandeo,Mery per sempre.,1.0,0,1,1.5910837650299072,"['https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Los_Cachorros']"
Q57,Which countries are ranked 153rd out of 249 countries? Answer: Israel,Total area,https://en.wikipedia.org/wiki/International_rankings_of_Israel,Israel,1.0,0,1,1.0513064861297607,"['https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog']"
Q58,What is the name of the traditional Bhutanese cottage cheese? Answer: Datshi,Datshi,https://en.wikipedia.org/wiki/Datshi,Datshi,1.0,1,1,1.6345696449279785,"['https://en.wikipedia.org/wiki/Datshi', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Bribri_language', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)']"
Q59,Which of the following is not a settlement in Kaarma Parish? Answer: Abruka,Kaarma,https://en.wikipedia.org/wiki/Kaarma_Parish,Abruka.,1.0,0,1,1.199415683746338,"['https://en.wikipedia.org/wiki/Kaarma_Parish', 'https://en.wikipedia.org/wiki/Kennedy_Bay', 'https://en.wikipedia.org/wiki/Bruck_an_der_Leitha', 'https://en.wikipedia.org/wiki/Aari_language', 'https://en.wikipedia.org/wiki/Ambarchik']"
Q60,What is the name of the city in Kottayam? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,Kottayam.,1.0,0,1,4.446450710296631,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam']"
Q61,What is the name of the person who created the Armoured Engineer Reconnaissance Vehicle? Answer: Armoured Engineer Reconnaissance Vehicle,Indian Army Corps of Engineers,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),I don't know,1.0,0,1,1.7790522575378418,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)']"
Q62,What was the name of the song that was released in 1976? Answer: Love to Love You Baby,Could It Be Magic,https://en.wikipedia.org/wiki/Disco,"""I'm Gonna Let My Heart Do the Walking""",1.0,0,1,3.407047748565674,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco']"
Q63,Who was the winner of the race? (A) Charles Dean. (B) Julian Majzub. (C) Bart Rosman.,(A),https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco,(C) Bart Rosman.,1.0,0,1,1.7428326606750488,"['https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco', 'https://en.wikipedia.org/wiki/Calidoscopio', 'https://en.wikipedia.org/wiki/Greenham_Stakes', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q64,What is the name of the town where the film takes place?,Randville,https://en.wikipedia.org/wiki/Rovin%27_Tumbleweeds,Huasca de Ocampo,0.0,0,0,1.3458058834075928,"['https://en.wikipedia.org/wiki/Abercorn,_Queensland', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/The_Dwarf_(Lagerkvist_novel)', 'https://en.wikipedia.org/wiki/Tuski', 'https://en.wikipedia.org/wiki/Tony_Sperandeo']"
Q65,"How many teams will play in the first round of the SCEFL Division One Cup?, Answer: 14",14,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,"Four clubs to compete in two first round ties, with byes for the other 14 clubs.",1.0,0,1,2.3480985164642334,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2014_NCAA_Division_I_women%27s_soccer_tournament', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League']"
Q66,Who was the host of the event? (Answer: A).,Eva Longoria,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Bebe Rexha,1.0,0,1,1.0961453914642334,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Silesian_Stadium']"
Q67,"What is the main virtue of Rosenberg's translation?Options:A He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""B Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.C He has preserved the Yahwist's ironic tone and stance, while remembering throughout how individual her irony is.""D Rosenberg's translation ""avoided"" the blandness of the modern versions"" of the Bible.Answer",A,https://en.wikipedia.org/wiki/David_Rosenberg_(poet),A,1.0,1,1,0.8737294673919678,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer']"
Q68,What was the name of the book that Thalab edited? Answer: Kitb al-Fa.,Die Grammat (transl. from MS in the British Museum),https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,Kitb al-Fa.,0.25,0,1,1.3121821880340576,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)']"
Q69,What is the name of the company that polluted the Pawcatuck River? Answer: Bradford Dyeing Association,Bradford Dyeing Association,"https://en.wikipedia.org/wiki/Bradford,_Rhode_Island",Bradford Dyeing Association,1.0,1,1,1.1981875896453857,"['https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Bradford,_Rhode_Island', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee']"
Q70,What is the format of the 2025–26 Southern Counties East Football League season? Answer: Premier Division,two divisions,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,Premier Division,1.0,0,1,1.5354290008544922,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/Gavan_Holohan', 'https://en.wikipedia.org/wiki/Kindle_Vildor', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series']"
Q71,What is the name of the ridge that is located in Marin County?Options:A Bolinas Ridge.B Bolinas Ridge.C Bolinas Lagoon.D Bolinas Lagoon.Answer:A,A,https://en.wikipedia.org/wiki/Bolinas_Ridge,A,1.0,1,1,0.9179079532623291,"['https://en.wikipedia.org/wiki/Bolinas_Ridge', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/Jeff_Davis_County,_Texas']"
Q72,What was the name of the term used in the 1949 Constitution? Answer: Tionghoa,Cina,https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians,Tionghoa,1.0,0,1,1.3889899253845215,"['https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Legislation_on_Chinese_Indonesians', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Hinayana']"
Q73,What is the largest city in France? Answer: Lille,Lille,https://en.wikipedia.org/wiki/Nord-Pas-de-Calais,Lille,1.0,1,1,1.5655875205993652,"['https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais']"
Q74,"What was the initial rate of exchange of the Zambian pound?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or 240 Zambian pence. The initial rate of exchange of the Zambian pound was what?, Kwacha, or 20 shillings or","The fastest train in the United States up to that time, Penn Central's Metroliner,",https://en.wikipedia.org/wiki/January_1969,"Kwacha, or 20 shillings or 240 Zambian pence.",0.3333333333333333,0,1,2.2285523414611816,"['https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Currency_substitution', 'https://en.wikipedia.org/wiki/Currency_substitution']"
Q75,"At the Antibes tournament, Davydova tied for sixth place AA – and won bronze on vault, only 0.025 behind world vault champion Olga Korbut – but only the top five and one gymnast in ninth place were chosen for the Soviet Olympic team. Which of the following is true? _",Davydova,https://en.wikipedia.org/wiki/Yelena_Davydova,"Davydova tied for sixth place AA – and won bronze on vault, only 0.025 behind world vault champion Olga Korbut – but only the top five and one gymnast in ninth place were chosen for the Soviet Olympic team.",1.0,0,1,5.499642848968506,"['https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/Yelena_Davydova']"
Q76,"What genre of disco called ""nu-disco"" began breaking into the mainstream? Answer: disco",disco-influenced,https://en.wikipedia.org/wiki/Disco,disco,1.0,0,1,1.1760618686676025,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco']"
Q77,"What is the name of the song that Satoshi is set to represent Moldova at the 2026 Eurovision Song Contest? Answer: Viva, Moldova","Viva, Moldova",https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest,I don't know,1.0,0,1,1.3280222415924072,"['https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/Moldova_in_the_Eurovision_Song_Contest', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards']"
Q78,What is the name of Kim's mother? Answer: Carol,Carol,https://en.wikipedia.org/wiki/Prodigal_Sons_(film),Carol McKerrow,1.0,0,1,1.193864107131958,"['https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Ada_Lim%C3%B3n', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/January_1969']"
Q79,What is the name of the church that was destroyed in the Great Fire of 1666? _,St Laurence Pountney,https://en.wikipedia.org/wiki/St_Laurence_Pountney,St Laurence Pountney,1.0,1,1,1.6859197616577148,"['https://en.wikipedia.org/wiki/St_Laurence_Pountney', 'https://en.wikipedia.org/wiki/St_Nicholas%27_Church,_Ganton', 'https://en.wikipedia.org/wiki/Westerleigh', 'https://en.wikipedia.org/wiki/Santa_Rita_da_Cascia_alle_Vergini', 'https://en.wikipedia.org/wiki/Verona_Orational']"
Q80,"What was the name of the battle that took place in Tiracol?, Answer: Battle of Tiracol",The Battle of Tiracol,https://en.wikipedia.org/wiki/Siege_of_Tiracol,Battle of Tiracol,1.0,0,1,1.4760000705718994,"['https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Battle_of_Combapata', 'https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah']"
Q81,What is Wu Dajing's full name?,Wu Dajing,https://en.wikipedia.org/wiki/Wu_Dajing,Wu Dajing,1.0,1,1,1.3872485160827637,"['https://en.wikipedia.org/wiki/Wu_Dajing', 'https://en.wikipedia.org/wiki/Wu_(state)', 'https://en.wikipedia.org/wiki/Wu_Yingyin', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden', 'https://en.wikipedia.org/wiki/Ananda_Mahidol']"
Q82,"What was the name of the character that Hewitt played in the radio version of the show? Answer: Edward ""Buzz"" Corry","Commander-in-Chief Edward ""Buzz"" Corry",https://en.wikipedia.org/wiki/Virginia_Hewitt,Carol Carlisle,1.0,0,1,1.458360195159912,"['https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini']"
Q83,What is the first occupation of Heather Charisse McGhee? _ .Options:A author and nonprofit executive.B professor and activist.C professor and activist.D professor and activist.Answer:A,A author and nonprofit executive,https://en.wikipedia.org/wiki/Heather_McGhee,A author and nonprofit executive.,1.0,0,1,1.2750821113586426,"['https://en.wikipedia.org/wiki/Heather_McGhee', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/Gudrun_Kr%C3%A4mer']"
Q84,What award did Ivanauskas receive in 2005?,"Ivanauskas, Ivanauskas was able to create a unique and unique style of dance.",https://en.wikipedia.org/wiki/Gytis_Ivanauskas,AFL Women's Rising Star award,1.0,0,1,1.9884600639343262,"['https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Gytis_Ivanauskas', 'https://en.wikipedia.org/wiki/Bengt-Erik_Grahn', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/AFL_Women%27s_Rising_Star']"
Q85,What was the name of the person who was born in Drogheda? Answer: Eachmarcach  Catháin,Catháin,https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in,Kirsten Hermansen,1.0,0,1,1.5032768249511719,"['https://en.wikipedia.org/wiki/Eachmarcach_%C3%93_Cath%C3%A1in', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Phraya_Ratsadanupradit_Mahitsaraphakdi', 'https://en.wikipedia.org/wiki/Crommyonian_Sow', 'https://en.wikipedia.org/wiki/Kirsten_Hermansen']"
Q86,What is the name of the school that is located to the south of the Imperial Citadel of Thăng Long? Answer: The Imperial Academy,The Imperial Academy,"https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi",[4],1.0,0,1,1.1107165813446045,"['https://en.wikipedia.org/wiki/Temple_of_Literature,_Hanoi', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/%C3%89cole_Amal', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden', 'https://en.wikipedia.org/wiki/Shutlanger']"
Q87,Which award was the biggest winner of the night?,Best Hip-Hop,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Best Female,1.0,0,1,1.4839401245117188,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/AFL_Women%27s_Rising_Star']"
Q88,"Who was the Liberal candidate for Toronto—Danforth in the 2006 federal election?, Answer: Deborah Coyne",Deborah Coyne,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,Deborah Coyne,1.0,1,1,1.7817730903625488,"['https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election']"
Q89,How many electors did the New York State Legislature have?,8,https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election,five best-performing elector candidates,1.0,0,1,1.4255690574645996,"['https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election']"
Q90,What is the name of the city in Kottayam district? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,"Kottayam (IPA: [ko::ajam]) is a city in the Kottayam district of Kerala, India.",1.0,0,1,4.105630159378052,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam']"
Q91,Which of the following is not a candidate? _,Bertschi,https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election,[3],1.0,0,1,1.1448447704315186,"['https://en.wikipedia.org/wiki/2013_Liberal_Party_of_Canada_leadership_election', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Jer%C3%AD', 'https://en.wikipedia.org/wiki/Britain%27s_Got_Talent_series_13', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/1788%E2%80%9389_United_States_presidential_election']"
Q92,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,"M.S.Dunin, I.M.Polyakov, N.A.Dorozhkin, M.Z.Mukhamedzhanov",1.0,0,1,4.528566360473633,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya']"
Q93,What is the name of the Water Lanes? Answer: First Lane.,Kergate,https://en.wikipedia.org/wiki/The_Water_Lanes,The Water Lanes were three medieval streets in the city of York in the north of England. They led from Castlegate road down to the waterfront of the River Ouse. The Lanes were similar in appearance to the Shambles with the jettied buildings hanging.,1.0,0,1,6.0458667278289795,"['https://en.wikipedia.org/wiki/The_Water_Lanes', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Bolinas_Ridge', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais']"
Q94,What is the name of the album Koster wrote?,The 2nd Imaginary Symphony For Cloudmaking,https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking,The 2nd Imaginary Symphony For Cloudmaking,1.0,1,1,1.5857429504394531,"['https://en.wikipedia.org/wiki/The_2nd_Imaginary_Symphony_for_Cloudmaking', 'https://en.wikipedia.org/wiki/Rude_Awakening_(Megadeth_album)', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Melodie_MC']"
Q95,What was the name of John Normansell's wife? _ .Options:A John Normansell's wifeB John Normansell's wifeC John Normansell's wifeD John Normansell's wifeAnswer:A,A,https://en.wikipedia.org/wiki/John_Normansell,A,0.3333333333333333,1,1,0.8759515285491943,"['https://en.wikipedia.org/wiki/Richard_fitz_Eustace', 'https://en.wikipedia.org/wiki/Once_a_Runner', 'https://en.wikipedia.org/wiki/John_Normansell', 'https://en.wikipedia.org/wiki/The_White_Heather', 'https://en.wikipedia.org/wiki/John_Rowe_(merchant)']"
Q96,What was the name of the plant pathologist who praised the scientific works of F.A.Babayev? Answer: Prof. Dr. Stephen Wilhelm,"— Baku, Azerbaijan: 1977; The use of pesticides in agriculture of Azerbaijan SSR.",https://en.wikipedia.org/wiki/Firuddin_Babayev,"M.S.Dunin, I.M.Polyakov, N.A.Dorozhkin, M.Z.Mukhamedzhanov",1.0,0,1,3.8294405937194824,"['https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya']"
Q97,What is the name of the unit that is noted for its humanity and care for the comrade? Answer: 1st Home Guard Battalion Pula HV 119th Brigade,1st Home Guard Battalion Pula HV 119th Brigade,https://en.wikipedia.org/wiki/154th_Brigade_(Croatia),1st Home Guard Battalion Pula HV 119th Brigade,1.0,1,1,2.554347276687622,"['https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/154th_Brigade_(Croatia)', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield']"
Q98,What was the name of the school where Bluma Zeigarnik worked? Answer: Reimann–Dalmatov Gymnasium,University of Lithuania was established,https://en.wikipedia.org/wiki/Bluma_Zeigarnik,Reimann–Dalmatov Gymnasium,1.0,0,1,1.8076410293579102,"['https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik']"
Q99,What is the name of the book that Ave is a member of?,Fereydoun Was Not an Angel: A Conversation with Fereydoun Ave,https://en.wikipedia.org/wiki/Fereydoun_Ave,The Solitude of Prime Numbers,0.5,0,1,1.5801031589508057,"['https://en.wikipedia.org/wiki/Verona_Orational', 'https://en.wikipedia.org/wiki/Fereydoun_Ave', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/The_Solitude_of_Prime_Numbers_(novel)']"
