qid,question,gold_answer,gold_url,predicted_answer,mrr_url,exact_match,recall_at_k,time,retrieved_urls
Q33,What was the total number of people stranded at Tsarap River?,0,https://en.wikipedia.org/wiki/Tsarap_River,I don't know,1.0,0,1,1.268101453781128,"['https://en.wikipedia.org/wiki/Tsarap_River', 'https://en.wikipedia.org/wiki/Tsarap_River', 'https://en.wikipedia.org/wiki/Tsarap_River', 'https://en.wikipedia.org/wiki/Hobart_Bay,_Alaska', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Ambarchik', 'https://en.wikipedia.org/wiki/Siege_of_Tiracol', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Siege_of_Tiracol']"
Q34,How many members were there in the Odd Fellows Windmill?,"over 8,000",https://en.wikipedia.org/wiki/Odd_Fellows_Windmill,I don't know,1.0,0,1,1.1904957294464111,"['https://en.wikipedia.org/wiki/Odd_Fellows_Windmill', 'https://en.wikipedia.org/wiki/Charles_Fellows', 'https://en.wikipedia.org/wiki/Brad_Butterworth', 'https://en.wikipedia.org/wiki/RotorWay_Exec', 'https://en.wikipedia.org/wiki/Sledgehammer_Games', 'https://en.wikipedia.org/wiki/William_MacAndrews', 'https://en.wikipedia.org/wiki/John_Normansell', 'https://en.wikipedia.org/wiki/Oliver_Bullough', 'https://en.wikipedia.org/wiki/Crosbie_Ward', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep']"
Q35,What was the name of Maria's mother?,Anna of Bohemia and Hungary,"https://en.wikipedia.org/wiki/Maria_of_Austria,_Duchess_of_J%C3%BClich-Cleves-Berg",Mara Guerrero López,1.0,0,1,1.787255048751831,"['https://en.wikipedia.org/wiki/Maria_of_Austria,_Duchess_of_J%C3%BClich-Cleves-Berg', 'https://en.wikipedia.org/wiki/Rusticus_(archbishop_of_Lyon)', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/Mar%C3%ADa_Guerrero_L%C3%B3pez', 'https://en.wikipedia.org/wiki/Crommyonian_Sow', 'https://en.wikipedia.org/wiki/Maymunah_bint_al-Harith', 'https://en.wikipedia.org/wiki/Santa_Rita_da_Cascia_alle_Vergini', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Alo%C3%AFse_de_Carlowitz', 'https://en.wikipedia.org/wiki/Giustino_(Handel)']"
Q36,How many years did it take for the Gemini astronauts to return to Earth? Answer: 225 miles (362 km) journey at speeds of up to 110 miles per hour (180 km/h).,2,https://en.wikipedia.org/wiki/January_1969,2 years.,0.2,0,1,1.090731143951416,"['https://en.wikipedia.org/wiki/Yelena_Davydova', 'https://en.wikipedia.org/wiki/2023_United_Rentals_200', 'https://en.wikipedia.org/wiki/Britain%27s_Got_Talent_series_13', 'https://en.wikipedia.org/wiki/Charles_Fellows', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/HR_1170', 'https://en.wikipedia.org/wiki/Joiner,_Arkansas', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport']"
Q37,What is the name of the work that Vaidya did in 1942? Answer: Albert Einstein's theory of gravity.,Vaidya Metric,https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya,Albert Einstein's theory of gravity.,1.0,0,1,1.8751418590545654,"['https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik']"
Q38,What is the name of the person who wrote the article?/question> Answer: /question>,John McKinney,https://en.wikipedia.org/wiki/Rovin%27_Tumbleweeds,Jeannette Catsoulis,0.0,0,0,1.6697626113891602,"['https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Bluma_Zeigarnik', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Przemys%C5%82aw_Krych', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Prodigal_Sons_(film)', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Ha-Lapid', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab']"
Q39,What is the function of sleep? _,regulates metabolism,https://en.wikipedia.org/wiki/Neuroscience_of_sleep,restorative,1.0,0,1,1.3053638935089111,"['https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep']"
Q40,What is the name of the UK top-ten singles of 1960? Answer: Bolinhas Amarelas,List of number-one singles from the 1990s,https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini,"""Lyla"" and ""The Importance... [5]",1.0,0,1,2.5379629135131836,"['https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Oasis_discography', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Love_Zone', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini']"
Q41,"What is the name of the book that Morel wrote?, Setif de ma jeunesse,",Setif de ma jeunesse,https://en.wikipedia.org/wiki/Denise_Morel,Alive: The Literary Core of the Kabbalah,1.0,0,1,1.8675847053527832,"['https://en.wikipedia.org/wiki/Denise_Morel', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Verona_Orational', 'https://en.wikipedia.org/wiki/Guill%C3%A9n_de_Castro_y_Bellvis', 'https://en.wikipedia.org/wiki/David_Rosenberg_(poet)', 'https://en.wikipedia.org/wiki/Paul_E._Kahle', 'https://en.wikipedia.org/wiki/Jacob_Senleches', 'https://en.wikipedia.org/wiki/Battle_of_the_Ascent_of_Lebonah', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Slave_of_Desire']"
Q42,How many airports in Idaho are there?,2,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,[1],1.0,0,1,0.9175326824188232,"['https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/Buffalo_Municipal_Airport_(Missouri)', 'https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport', 'https://en.wikipedia.org/wiki/James_Edward_Wood', 'https://en.wikipedia.org/wiki/Victoria_Salmon_Kings']"
Q43,"What is the name of the lighthouse that is located on Hook Head at the tip of the Hook Peninsula in County Wexford, in Ireland? _",The Hook Lighthouse,https://en.wikipedia.org/wiki/Hook_Lighthouse,The Hook Lighthouse,1.0,1,1,1.2535302639007568,"['https://en.wikipedia.org/wiki/Hook_Lighthouse', 'https://en.wikipedia.org/wiki/Old_Man_of_Stoer', 'https://en.wikipedia.org/wiki/Ambarchik', 'https://en.wikipedia.org/wiki/Bruck_an_der_Leitha', 'https://en.wikipedia.org/wiki/Philip_A._Hart_Plaza', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida', 'https://en.wikipedia.org/wiki/Lynchburg_Ferry', 'https://en.wikipedia.org/wiki/La_Silla_Observatory', 'https://en.wikipedia.org/wiki/Fuse_Kofun', 'https://en.wikipedia.org/wiki/Iona_National_Park']"
Q44,What is the name of the city in Kottayam? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,Kottayam.,1.0,0,1,3.7669575214385986,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Niitsu,_Niigata', 'https://en.wikipedia.org/wiki/Luuq', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Fuse_Kofun']"
Q45,Who was the host of the event? (Answer: A).,Eva Longoria,https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards,Bebe Rexha,1.0,0,1,1.3894219398498535,"['https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Virginia_Hewitt', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Reeltime_Pictures', 'https://en.wikipedia.org/wiki/Reeltime_Pictures']"
Q46,What was the name of the Indian Army's battalion that was commanded by Lt Col YK Joshi? Answer: 13th Jammu and Kashmir Rifles,13th Jammu and Kashmir Rifles,https://en.wikipedia.org/wiki/Battle_of_Point_4875,13th Jammu and Kashmir Rifles,1.0,1,1,3.5936665534973145,"['https://en.wikipedia.org/wiki/Battle_of_Point_4875', 'https://en.wikipedia.org/wiki/Robert_Scallon', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Battle_of_Chunj', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Hinayana', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)']"
Q47,"What is the title of the song ""Dum Da Dum""?, ""Dum Da Dum"" and ""They Came To Rule""",They Came To Rule,https://en.wikipedia.org/wiki/Melodie_MC,They Came To Rule,1.0,1,1,1.9444665908813477,"['https://en.wikipedia.org/wiki/Melodie_MC', 'https://en.wikipedia.org/wiki/Melodie_MC', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/I_Have_a_Right', 'https://en.wikipedia.org/wiki/Lion_Heart_(song)', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini']"
Q48,What was the name of the department created by the National Assembly? Answer: Nord and Pas-de-Calais départements.,"The Nord department consisted of eight districts: Bergues, Hazebrouck, Lille, Douai, Cambray, Valenciennes, Le Quesnoy, and Avesnes, while Pas-de-Calais comprised Arras, Bapaume",https://en.wikipedia.org/wiki/Nord-Pas-de-Calais,Nord-Pas-de-Calais,1.0,0,1,2.5757155418395996,"['https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais', 'https://en.wikipedia.org/wiki/Nord-Pas-de-Calais']"
Q49,"What is the name of the brand name of a Biosolid created by Metro Vancouver, Canada? Answer: Nutrifor",Nutrifor,https://en.wikipedia.org/wiki/Biosolids,Nutrifor,1.0,1,1,1.6699483394622803,"['https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Head_%26_Shoulders', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Batrachedra', 'https://en.wikipedia.org/wiki/Asphodelaceae', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Biosolids', 'https://en.wikipedia.org/wiki/Hypoluxo,_Florida']"
Q50,What is the name of the opera that Giustino is bestowed on? Answer: Giustino.,Giustino,https://en.wikipedia.org/wiki/Giustino_(Handel),Giustino.,1.0,0,1,4.671038627624512,"['https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Psych%C3%A9_(opera)', 'https://en.wikipedia.org/wiki/Giustino_(Handel)', 'https://en.wikipedia.org/wiki/Calidoscopio', 'https://en.wikipedia.org/wiki/Lauri_Kokkonen', 'https://en.wikipedia.org/wiki/List_of_programs_broadcast_by_Telemundo', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep']"
Q51,"What is the name of the song that Carrà recorded in Spain? Answer: ""A far l'amore comincia tu""",Far l'Amore,https://en.wikipedia.org/wiki/Disco,Hay que venir al sur,1.0,0,1,1.5866401195526123,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/A_Favor_House_Atlantic', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/Lion_Heart_(song)', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/List_of_programs_broadcast_by_Telemundo']"
Q52,What year did Thalab become a grammarian? Answer: 815,language,https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab,450 BC,1.0,0,1,1.1051380634307861,"['https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/450_BC', 'https://en.wikipedia.org/wiki/Prahalad_Chunnilal_Vaidya', 'https://en.wikipedia.org/wiki/Bribri_language', 'https://en.wikipedia.org/wiki/Elmo_Henderson', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/Royal_Lancashire_Show', 'https://en.wikipedia.org/wiki/Fotos_Bomporis', 'https://en.wikipedia.org/wiki/Britain%27s_Got_Talent_series_13']"
Q53,What is the name of the company that acquired R&DE(E)? Answer: R&DE(E),Indian Army,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),"Sledgehammer Games, Inc.",1.0,0,1,1.5906474590301514,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Tuxedo_Computers', 'https://en.wikipedia.org/wiki/Sledgehammer_Games', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep']"
Q54,What is the main reason for a snake to bite humans? Answer: To get a grip on prey.,retaliate by biting,https://en.wikipedia.org/wiki/Biting,[2],1.0,0,1,1.4177467823028564,"['https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Biting', 'https://en.wikipedia.org/wiki/Abyssocladia', 'https://en.wikipedia.org/wiki/History_of_hypnosis', 'https://en.wikipedia.org/wiki/Los_Cachorros', 'https://en.wikipedia.org/wiki/Dall%27s_porpoise', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/Biting']"
Q55,How many years after the baby was born did the baby die? _ .Options:A 3 yearsB 4 yearsC 5 yearsD 6 yearsAnswer:A,A,https://en.wikipedia.org/wiki/Kokomo_(gorilla),A,1.0,1,1,0.9343788623809814,"['https://en.wikipedia.org/wiki/Kokomo_(gorilla)', 'https://en.wikipedia.org/wiki/Murder_of_Joy_Morgan', 'https://en.wikipedia.org/wiki/Neuroscience_of_sleep', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Firuddin_Babayev', 'https://en.wikipedia.org/wiki/Abu_al-%CA%BDAbb%C4%81s_Tha%CA%BDlab', 'https://en.wikipedia.org/wiki/2023_World_Para_Athletics_Championships_%E2%80%93_Women%27s_shot_put', 'https://en.wikipedia.org/wiki/Brussels-West_station', 'https://en.wikipedia.org/wiki/450_BC']"
Q56,What was the name of the film that Sperandeo was working on? Answer: La Nuova Squadra.,La Squadra,https://en.wikipedia.org/wiki/Tony_Sperandeo,La Nuova Squadra.,1.0,0,1,2.100269079208374,"['https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Merlapaka_Gandhi', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Los_Cachorros', 'https://en.wikipedia.org/wiki/Mart%C3%ADn_Karadagian', 'https://en.wikipedia.org/wiki/La_Tercera', 'https://en.wikipedia.org/wiki/K._R._Seetharama_Sastry', 'https://en.wikipedia.org/wiki/Itsy_Bitsy_Teenie_Weenie_Yellow_Polkadot_Bikini', 'https://en.wikipedia.org/wiki/List_of_programs_broadcast_by_Telemundo']"
Q57,Which countries are ranked 153rd out of 249 countries? Answer: Israel,Total area,https://en.wikipedia.org/wiki/International_rankings_of_Israel,[3] and Kuwait.,1.0,0,1,1.6051089763641357,"['https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/International_rankings_of_Israel', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog', 'https://en.wikipedia.org/wiki/Sar%27a', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/Yitzhak_HaLevi_Herzog', 'https://en.wikipedia.org/wiki/Sar%27a', 'https://en.wikipedia.org/wiki/2024_World_ParaVolley_Women%27s_Super_6']"
Q58,What is the name of the traditional Bhutanese cottage cheese? Answer: Datshi,Datshi,https://en.wikipedia.org/wiki/Datshi,Datshi (Dzongkha:;Wylie: dar-tshi) is a traditional Bhutanese cottage cheese.,1.0,0,1,4.406630754470825,"['https://en.wikipedia.org/wiki/Datshi', 'https://en.wikipedia.org/wiki/OldTown_White_Coffee', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Bribri_language', 'https://en.wikipedia.org/wiki/Bloody_Mary_(cocktail)', 'https://en.wikipedia.org/wiki/Modi_River', 'https://en.wikipedia.org/wiki/Da-ice', 'https://en.wikipedia.org/wiki/Marma_wesolowskae', 'https://en.wikipedia.org/wiki/Elaeocarpus_serratus', 'https://en.wikipedia.org/wiki/Lion_Grove_Garden']"
Q59,Which of the following is not a settlement in Kaarma Parish? Answer: Abruka,Kaarma,https://en.wikipedia.org/wiki/Kaarma_Parish,Abruka.,1.0,0,1,1.2618286609649658,"['https://en.wikipedia.org/wiki/Kaarma_Parish', 'https://en.wikipedia.org/wiki/Kennedy_Bay', 'https://en.wikipedia.org/wiki/Bruck_an_der_Leitha', 'https://en.wikipedia.org/wiki/Aari_language', 'https://en.wikipedia.org/wiki/Ambarchik', 'https://en.wikipedia.org/wiki/Luis_Arcos_Bergnes,_Cuba', 'https://en.wikipedia.org/wiki/Sar%27a', 'https://en.wikipedia.org/wiki/Arvi,_Wardha', 'https://en.wikipedia.org/wiki/Sar%27a', 'https://en.wikipedia.org/wiki/Mat%C3%A3o']"
Q60,What is the name of the city in Kottayam? Answer: Kottayam.,The current collectorate is Sri. Chetan Kumar Meena,https://en.wikipedia.org/wiki/Kottayam,Kottayam.,1.0,0,1,3.663994789123535,"['https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Niitsu,_Niigata', 'https://en.wikipedia.org/wiki/Luuq', 'https://en.wikipedia.org/wiki/Kottayam', 'https://en.wikipedia.org/wiki/Fuse_Kofun']"
Q61,What is the name of the person who created the Armoured Engineer Reconnaissance Vehicle? Answer: Armoured Engineer Reconnaissance Vehicle,Indian Army Corps of Engineers,https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers),Gustave Hermite,1.0,0,1,1.403796672821045,"['https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Saint-Jean-de-Daye_Airfield', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Research_%26_Development_Establishment_(Engineers)', 'https://en.wikipedia.org/wiki/Gustave_Hermite', 'https://en.wikipedia.org/wiki/Hinayana']"
Q62,What was the name of the song that was released in 1976? Answer: Love to Love You Baby,Could It Be Magic,https://en.wikipedia.org/wiki/Disco,The Love I,1.0,0,1,1.3409531116485596,"['https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/Disco', 'https://en.wikipedia.org/wiki/No_Cars_Go', 'https://en.wikipedia.org/wiki/Love_Zone', 'https://en.wikipedia.org/wiki/Disco']"
Q63,Who was the winner of the race? (A) Charles Dean. (B) Julian Majzub. (C) Bart Rosman.,(A),https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco,(B),1.0,0,1,1.8761403560638428,"['https://en.wikipedia.org/wiki/2002_Historic_Grand_Prix_of_Monaco', 'https://en.wikipedia.org/wiki/Calidoscopio', 'https://en.wikipedia.org/wiki/Greenham_Stakes', 'https://en.wikipedia.org/wiki/January_1969', 'https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards', 'https://en.wikipedia.org/wiki/St_Leger_Algernon_Herbert', 'https://en.wikipedia.org/wiki/Maria_of_Austria,_Duchess_of_J%C3%BClich-Cleves-Berg', 'https://en.wikipedia.org/wiki/Calidoscopio', 'https://en.wikipedia.org/wiki/Rupert_Julian', 'https://en.wikipedia.org/wiki/Calidoscopio']"
Q64,What is the name of the town where the film takes place?,Randville,https://en.wikipedia.org/wiki/Rovin%27_Tumbleweeds,Abercorn,0.0,0,0,1.5418152809143066,"['https://en.wikipedia.org/wiki/Abercorn,_Queensland', 'https://en.wikipedia.org/wiki/Huasca_de_Ocampo', 'https://en.wikipedia.org/wiki/The_Dwarf_(Lagerkvist_novel)', 'https://en.wikipedia.org/wiki/Tuski', 'https://en.wikipedia.org/wiki/Tony_Sperandeo', 'https://en.wikipedia.org/wiki/Engineer_(film)', 'https://en.wikipedia.org/wiki/Promised_Heaven', 'https://en.wikipedia.org/wiki/Slave_of_Desire', 'https://en.wikipedia.org/wiki/Hope_Springs_(2012_film)', 'https://en.wikipedia.org/wiki/Solange_Leben_in_mir_ist']"
Q65,"How many teams will play in the first round of the SCEFL Division One Cup?, Answer: 14",14,https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League,"Four clubs to compete in two first round ties, with byes for the",1.0,0,1,2.442195415496826,"['https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2014_NCAA_Division_I_women%27s_soccer_tournament', 'https://en.wikipedia.org/wiki/2022%E2%80%9323_Denmark_Series', 'https://en.wikipedia.org/wiki/2025%E2%80%9326_Southern_Counties_East_Football_League', 'https://en.wikipedia.org/wiki/2017%E2%80%9318_CB_Miraflores_season', 'https://en.wikipedia.org/wiki/BBC_Diekirch', 'https://en.wikipedia.org/wiki/2024_World_ParaVolley_Women%27s_Super_6', 'https://en.wikipedia.org/wiki/Skive_fH', 'https://en.wikipedia.org/wiki/Victoria_Salmon_Kings']"
